 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2639,4D-D-Z4.tif,0.009,0.432,0.617,0.162,890,455,72.181,0.083,2.066,0.484,0.862
2640,4D-D-Z4.tif,0.002,0.215,0.444,0.083,54,442,53.130,0.042,2.385,0.419,0.647
2641,4D-D-Z4.tif,0.007,0.411,0.536,0.141,91,428,120.579,0.091,1.651,0.606,0.810
2642,4D-D-Z4.tif,0.003,0.245,0.577,0.101,736,428,150.642,0.051,2.036,0.491,0.791
2643,4D-D-Z4.tif,0.008,0.411,0.606,0.140,918,441,25.560,0.094,1.454,0.688,0.846
2644,4D-D-Z4.tif,0.004,0.344,0.477,0.112,1003,434,11.310,0.066,1.631,0.613,0.783
2645,4D-D-Z4.tif,0.004,0.261,0.748,0.103,14,429,115.201,0.061,1.667,0.600,0.870
2646,4D-D-Z4.tif,0.006,0.472,0.352,0.180,545,454,49.970,0.092,1.880,0.532,0.649
2647,4D-D-Z4.tif,0.002,0.186,0.605,0.078,574,429,98.130,0.037,1.971,0.507,0.775
2648,4D-D-Z4.tif,0.017,0.581,0.628,0.186,677,445,11.976,0.149,1.081,0.925,0.850
2649,4D-D-Z4.tif,0.001,0.145,0.812,0.059,581,441,68.199,0.039,1.458,0.686,0.874
2650,4D-D-Z4.tif,0.003,0.217,0.686,0.084,769,447,78.690,0.050,1.562,0.640,0.829
2651,4D-D-Z4.tif,0.001,0.123,0.853,0.045,862,435,165.964,0.035,1.336,0.748,0.800
2652,4D-D-Z4.tif,0.008,0.384,0.667,0.136,984,434,121.759,0.089,1.618,0.618,0.840
2653,4D-D-Z4.tif,0.005,0.301,0.691,0.107,31,434,124.509,0.075,1.494,0.670,0.833
2654,4D-D-Z4.tif,0.001,0.145,0.740,0.049,121,442,63.435,0.039,1.176,0.850,0.863
2655,4D-D-Z4.tif,0.007,0.394,0.570,0.128,409,455,59.036,0.096,1.206,0.829,0.814
2656,4D-D-Z4.tif,0.008,0.470,0.450,0.153,622,460,59.744,0.092,1.843,0.543,0.725
2657,4D-D-Z4.tif,0.007,0.440,0.444,0.145,723,436,119.476,0.091,1.853,0.540,0.708
2658,4D-D-Z4.tif,0.007,0.419,0.504,0.178,938,465,68.199,0.068,3.314,0.302,0.811
2659,4D-D-Z4.tif,0.008,0.410,0.631,0.151,448,436,100.491,0.099,1.639,0.610,0.816
2660,4D-D-Z4.tif,0.001,0.130,0.861,0.047,126,438,144.462,0.039,1.176,0.851,0.874
2661,4D-D-Z4.tif,0.011,0.620,0.355,0.208,318,437,111.801,0.123,1.305,0.766,0.644
2662,4D-D-Z4.tif,0.004,0.294,0.516,0.094,643,447,6.710,0.076,1.145,0.873,0.727
2663,4D-D-Z4.tif,0.006,0.306,0.785,0.116,841,441,154.654,0.075,1.653,0.605,0.871
2664,4D-D-Z4.tif,0.006,0.409,0.455,0.126,790,438,105.255,0.092,1.396,0.716,0.753
2665,4D-D-Z4.tif,0.006,0.378,0.485,0.130,757,439,102.265,0.087,1.864,0.536,0.695
2666,4D-D-Z4.tif,0.032,0.840,0.562,0.268,61,488,74.539,0.194,1.353,0.739,0.832
2667,4D-D-Z4.tif,0.006,0.392,0.529,0.124,179,442,122.276,0.093,1.188,0.842,0.790
2668,4D-D-Z4.tif,0.010,0.533,0.425,0.196,273,469,51.843,0.104,1.965,0.509,0.701
2669,4D-D-Z4.tif,0.007,0.347,0.712,0.119,587,443,123.690,0.085,1.376,0.727,0.881
2670,4D-D-Z4.tif,0.002,0.222,0.635,0.081,271,456,61.699,0.049,1.662,0.602,0.816
2671,4D-D-Z4.tif,0.006,0.353,0.591,0.123,959,443,100.305,0.077,1.709,0.585,0.793
2672,4D-D-Z4.tif,0.002,0.169,0.710,0.064,428,446,160.017,0.041,1.787,0.560,0.768
2673,4D-D-Z4.tif,0.002,0.187,0.846,0.075,11,455,36.027,0.049,1.529,0.654,0.881
2674,4D-D-Z4.tif,0.010,0.504,0.491,0.152,111,459,12.529,0.110,1.293,0.773,0.823
2675,4D-D-Z4.tif,0.014,0.622,0.440,0.238,641,447,123.690,0.119,2.020,0.495,0.772
2676,4D-D-Z4.tif,0.003,0.241,0.573,0.096,472,463,59.036,0.052,2.115,0.473,0.750
2677,4D-D-Z4.tif,0.006,0.392,0.453,0.148,815,467,41.987,0.071,2.195,0.456,0.684
2678,4D-D-Z4.tif,0.001,0.148,0.760,0.066,158,458,41.634,0.034,2.137,0.468,0.846
2679,4D-D-Z4.tif,0.009,0.527,0.421,0.160,913,478,74.055,0.112,1.855,0.539,0.698
2680,4D-D-Z4.tif,0.004,0.258,0.824,0.096,970,452,149.036,0.071,1.310,0.763,0.892
2681,4D-D-Z4.tif,0.014,0.657,0.419,0.200,555,467,155.556,0.166,1.181,0.847,0.694
2682,4D-D-Z4.tif,0.005,0.319,0.648,0.103,871,460,15.524,0.081,1.227,0.815,0.822
2683,4D-D-Z4.tif,0.005,0.353,0.511,0.111,481,471,69.775,0.084,1.341,0.746,0.795
2684,4D-D-Z4.tif,0.006,0.307,0.766,0.115,455,473,73.301,0.077,1.558,0.642,0.875
2685,4D-D-Z4.tif,0.003,0.211,0.806,0.080,717,467,74.055,0.052,1.655,0.604,0.855
2686,4D-D-Z4.tif,0.005,0.357,0.474,0.134,772,454,145.008,0.054,2.804,0.357,0.774
2687,4D-D-Z4.tif,0.006,0.406,0.476,0.147,602,480,77.005,0.076,2.123,0.471,0.776
2688,4D-D-Z4.tif,0.003,0.214,0.798,0.090,848,455,142.431,0.051,1.789,0.559,0.901
2689,4D-D-Z4.tif,0.010,0.524,0.450,0.173,364,457,142.765,0.109,1.628,0.614,0.763
2690,4D-D-Z4.tif,0.003,0.250,0.568,0.086,401,455,140.194,0.067,1.307,0.765,0.772
2691,4D-D-Z4.tif,0.002,0.178,0.815,0.064,804,465,59.036,0.049,1.333,0.750,0.855
2692,4D-D-Z4.tif,0.008,0.375,0.689,0.132,300,465,163.072,0.104,1.333,0.750,0.844
2693,4D-D-Z4.tif,0.001,0.158,0.675,0.064,331,458,160.017,0.039,1.625,0.615,0.793
2694,4D-D-Z4.tif,0.006,0.347,0.582,0.133,28,459,141.710,0.071,1.813,0.551,0.818
2695,4D-D-Z4.tif,0.001,0.148,0.777,0.054,548,458,135.000,0.044,1.150,0.869,0.841
2696,4D-D-Z4.tif,0.016,0.624,0.509,0.192,192,469,166.759,0.130,1.317,0.760,0.791
2697,4D-D-Z4.tif,0.004,0.261,0.745,0.094,259,459,96.710,0.066,1.410,0.709,0.844
2698,4D-D-Z4.tif,0.008,0.411,0.575,0.150,341,463,143.973,0.078,1.930,0.518,0.849
2699,4D-D-Z4.tif,0.018,0.873,0.290,0.232,674,459,151.607,0.142,1.590,0.629,0.694
2700,4D-D-Z4.tif,0.005,0.266,0.852,0.101,161,461,150.642,0.072,1.390,0.719,0.888
2701,4D-D-Z4.tif,0.007,0.523,0.337,0.143,414,469,15.642,0.105,1.369,0.730,0.656
2702,4D-D-Z4.tif,0.002,0.255,0.475,0.104,234,461,122.005,0.046,2.714,0.369,0.736
2703,4D-D-Z4.tif,0.013,0.439,0.818,0.150,76,477,171.573,0.128,1.141,0.877,0.903
2704,4D-D-Z4.tif,0.004,0.241,0.796,0.090,1000,475,37.569,0.062,1.661,0.602,0.877
2705,4D-D-Z4.tif,0.008,0.408,0.616,0.138,488,471,151.390,0.099,1.466,0.682,0.782
2706,4D-D-Z4.tif,0.002,0.183,0.752,0.070,837,472,18.435,0.050,1.353,0.739,0.825
2707,4D-D-Z4.tif,0.005,0.287,0.697,0.103,619,475,25.201,0.076,1.303,0.768,0.830
2708,4D-D-Z4.tif,0.001,0.169,0.576,0.074,954,477,63.435,0.032,2.552,0.392,0.754
2709,4D-D-Z4.tif,0.004,0.305,0.480,0.109,8,481,49.086,0.069,1.924,0.520,0.696
2710,4D-D-Z4.tif,0.005,0.392,0.418,0.142,795,470,144.462,0.069,2.209,0.453,0.668
2711,4D-D-Z4.tif,0.004,0.261,0.700,0.095,894,474,10.008,0.064,1.499,0.667,0.812
2712,4D-D-Z4.tif,0.002,0.219,0.654,0.075,524,467,107.103,0.053,1.485,0.674,0.796
2713,4D-D-Z4.tif,0.016,0.668,0.441,0.227,749,470,157.166,0.111,2.149,0.465,0.763
2714,4D-D-Z4.tif,0.011,0.566,0.447,0.168,966,484,31.608,0.112,1.370,0.730,0.776
2715,4D-D-Z4.tif,0.003,0.211,0.737,0.072,289,476,32.471,0.058,1.261,0.793,0.815
2716,4D-D-Z4.tif,0.001,0.148,0.691,0.062,726,478,63.435,0.032,2.027,0.493,0.842
2717,4D-D-Z4.tif,0.005,0.336,0.520,0.111,931,486,57.095,0.080,1.355,0.738,0.757
2718,4D-D-Z4.tif,0.001,0.183,0.501,0.069,866,471,118.610,0.039,1.913,0.523,0.727
2719,4D-D-Z4.tif,0.009,0.482,0.499,0.160,21,500,84.094,0.109,1.694,0.590,0.738
2720,4D-D-Z4.tif,0.003,0.216,0.711,0.084,263,478,23.199,0.050,1.711,0.585,0.853
2721,4D-D-Z4.tif,0.005,0.307,0.713,0.101,846,481,22.380,0.083,1.055,0.948,0.845
2722,4D-D-Z4.tif,0.010,0.559,0.390,0.187,323,473,103.627,0.104,2.225,0.449,0.649
2723,4D-D-Z4.tif,0.005,0.319,0.599,0.103,529,477,164.476,0.069,1.563,0.640,0.810
2724,4D-D-Z4.tif,0.011,0.539,0.487,0.171,98,498,33.179,0.102,1.885,0.530,0.805
2725,4D-D-Z4.tif,0.007,0.428,0.478,0.128,179,486,172.569,0.104,1.307,0.765,0.750
2726,4D-D-Z4.tif,0.002,0.183,0.729,0.075,642,474,126.027,0.042,2.196,0.455,0.810
2727,4D-D-Z4.tif,0.003,0.253,0.649,0.100,139,482,6.340,0.060,1.785,0.560,0.781
2728,4D-D-Z4.tif,0.003,0.264,0.618,0.096,396,482,13.241,0.056,1.977,0.506,0.782
2729,4D-D-Z4.tif,0.008,0.387,0.645,0.138,437,496,36.870,0.089,1.450,0.690,0.829
2730,4D-D-Z4.tif,0.017,0.615,0.580,0.190,471,476,106.858,0.151,1.214,0.824,0.823
2731,4D-D-Z4.tif,0.002,0.183,0.672,0.070,615,477,128.660,0.046,1.758,0.569,0.787
2732,4D-D-Z4.tif,0.002,0.198,0.706,0.070,884,477,128.660,0.055,1.250,0.800,0.825
2733,4D-D-Z4.tif,0.003,0.281,0.467,0.094,284,493,69.444,0.061,1.611,0.621,0.743
2734,4D-D-Z4.tif,0.010,0.488,0.549,0.149,231,505,85.764,0.119,1.161,0.861,0.811
2735,4D-D-Z4.tif,0.002,0.164,0.849,0.060,511,478,123.690,0.049,1.096,0.912,0.876
2736,4D-D-Z4.tif,0.006,0.312,0.745,0.129,817,478,160.017,0.060,2.178,0.459,0.913
2737,4D-D-Z4.tif,0.007,0.409,0.491,0.135,306,479,101.768,0.086,1.834,0.545,0.778
2738,4D-D-Z4.tif,0.003,0.219,0.670,0.079,914,492,65.225,0.055,1.596,0.627,0.836
2739,4D-D-Z4.tif,0.005,0.377,0.476,0.152,992,501,49.399,0.063,2.670,0.375,0.771
2740,4D-D-Z4.tif,0.001,0.154,0.783,0.060,346,480,123.690,0.038,1.644,0.608,0.810
2741,4D-D-Z4.tif,0.002,0.214,0.632,0.073,598,484,167.005,0.050,1.484,0.674,0.840
2742,4D-D-Z4.tif,0.002,0.183,0.763,0.064,666,480,109.983,0.052,1.263,0.792,0.798
2743,4D-D-Z4.tif,0.002,0.209,0.634,0.086,715,491,45.000,0.048,2.043,0.490,0.816
2744,4D-D-Z4.tif,0.004,0.350,0.452,0.101,41,483,157.620,0.078,1.320,0.758,0.763
2745,4D-D-Z4.tif,0.003,0.235,0.733,0.090,125,481,137.490,0.061,1.388,0.720,0.855
2746,4D-D-Z4.tif,0.005,0.335,0.558,0.121,372,496,39.472,0.082,1.547,0.646,0.747
2747,4D-D-Z4.tif,0.003,0.261,0.482,0.092,628,481,107.354,0.057,1.821,0.549,0.711
2748,4D-D-Z4.tif,0.003,0.242,0.590,0.095,737,498,79.992,0.044,2.553,0.392,0.812
2749,4D-D-Z4.tif,0.006,0.394,0.480,0.143,788,481,105.642,0.073,2.127,0.470,0.731
2750,4D-D-Z4.tif,0.012,0.577,0.451,0.199,394,506,39.401,0.097,2.127,0.470,0.762
2751,4D-D-Z4.tif,0.002,0.156,0.811,0.064,361,493,59.036,0.039,1.833,0.546,0.852
2752,4D-D-Z4.tif,0.002,0.191,0.755,0.074,560,483,116.565,0.054,1.327,0.754,0.809
2753,4D-D-Z4.tif,0.003,0.244,0.538,0.095,894,483,125.538,0.056,1.780,0.562,0.737
2754,4D-D-Z4.tif,0.002,0.180,0.803,0.072,963,484,112.620,0.044,1.621,0.617,0.866
2755,4D-D-Z4.tif,0.008,0.477,0.431,0.207,858,519,61.390,0.064,3.658,0.273,0.802
2756,4D-D-Z4.tif,0.001,0.172,0.542,0.067,943,487,170.538,0.039,2.000,0.500,0.700
2757,4D-D-Z4.tif,0.009,0.450,0.570,0.155,68,499,22.932,0.099,1.466,0.682,0.844
2758,4D-D-Z4.tif,0.005,0.399,0.395,0.134,577,509,70.821,0.088,1.637,0.611,0.645
2759,4D-D-Z4.tif,0.003,0.241,0.717,0.090,643,493,10.620,0.061,1.549,0.646,0.796
2760,4D-D-Z4.tif,0.010,0.537,0.432,0.153,145,489,142.306,0.117,1.204,0.831,0.784
2761,4D-D-Z4.tif,0.002,0.159,0.809,0.064,744,488,120.964,0.039,1.633,0.612,0.864
2762,4D-D-Z4.tif,0.007,0.392,0.537,0.138,528,505,36.870,0.086,1.691,0.591,0.772
2763,4D-D-Z4.tif,0.002,0.167,0.817,0.067,729,488,114.444,0.044,1.271,0.787,0.851
2764,4D-D-Z4.tif,0.003,0.195,0.880,0.069,1009,488,118.610,0.059,1.072,0.933,0.871
2765,4D-D-Z4.tif,0.005,0.328,0.584,0.130,812,502,27.646,0.070,2.161,0.463,0.801
2766,4D-D-Z4.tif,0.003,0.309,0.450,0.111,606,490,122.905,0.068,1.803,0.554,0.695
2767,4D-D-Z4.tif,0.003,0.237,0.710,0.085,686,505,75.069,0.058,1.531,0.653,0.817
2768,4D-D-Z4.tif,0.003,0.320,0.379,0.121,204,503,30.069,0.050,3.108,0.322,0.626
2769,4D-D-Z4.tif,0.003,0.270,0.542,0.090,590,503,37.569,0.067,1.347,0.742,0.751
2770,4D-D-Z4.tif,0.006,0.324,0.735,0.109,844,491,120.466,0.086,1.293,0.774,0.869
2771,4D-D-Z4.tif,0.004,0.270,0.744,0.099,127,493,123.690,0.061,1.526,0.655,0.913
2772,4D-D-Z4.tif,0.005,0.312,0.604,0.115,184,509,35.218,0.081,1.284,0.779,0.773
2773,4D-D-Z4.tif,0.029,0.855,0.502,0.290,242,520,14.300,0.169,1.777,0.563,0.830
2774,4D-D-Z4.tif,0.001,0.145,0.686,0.059,499,500,21.801,0.033,1.970,0.508,0.826
2775,4D-D-Z4.tif,0.001,0.184,0.427,0.079,671,495,123.690,0.030,3.322,0.301,0.623
2776,4D-D-Z4.tif,0.005,0.331,0.620,0.121,752,510,30.069,0.079,1.575,0.635,0.805
2777,4D-D-Z4.tif,0.008,0.383,0.658,0.119,338,500,158.199,0.099,1.063,0.940,0.834
2778,4D-D-Z4.tif,0.007,0.400,0.524,0.124,507,504,20.854,0.105,1.100,0.909,0.751
2779,4D-D-Z4.tif,0.001,0.131,0.865,0.054,771,497,156.038,0.037,1.488,0.672,0.830
2780,4D-D-Z4.tif,0.006,0.460,0.364,0.183,50,497,158.839,0.055,4.146,0.241,0.752
2781,4D-D-Z4.tif,0.005,0.276,0.823,0.108,362,502,165.256,0.071,1.593,0.628,0.909
2782,4D-D-Z4.tif,0.008,0.562,0.323,0.166,459,497,93.814,0.102,1.895,0.528,0.623
2783,4D-D-Z4.tif,0.005,0.361,0.523,0.142,879,504,13.496,0.068,2.226,0.449,0.772
2784,4D-D-Z4.tif,0.002,0.205,0.699,0.074,936,509,63.435,0.055,1.191,0.839,0.790
2785,4D-D-Z4.tif,0.007,0.413,0.532,0.133,962,512,24.444,0.108,1.278,0.782,0.738
2786,4D-D-Z4.tif,0.006,0.364,0.524,0.137,23,515,40.101,0.061,2.282,0.438,0.805
2787,4D-D-Z4.tif,0.005,0.297,0.760,0.115,554,516,54.782,0.072,1.585,0.631,0.850
2788,4D-D-Z4.tif,0.003,0.259,0.645,0.109,629,499,139.086,0.057,2.038,0.491,0.823
2789,4D-D-Z4.tif,0.015,0.655,0.441,0.239,701,516,14.676,0.104,2.501,0.400,0.785
2790,4D-D-Z4.tif,0.003,0.280,0.549,0.094,922,514,49.764,0.071,1.398,0.716,0.761
2791,4D-D-Z4.tif,0.002,0.144,0.919,0.052,911,504,147.995,0.044,1.151,0.869,0.901
2792,4D-D-Z4.tif,0.007,0.379,0.585,0.139,945,502,108.435,0.083,1.787,0.560,0.797
2793,4D-D-Z4.tif,0.002,0.205,0.635,0.075,212,507,162.897,0.050,1.552,0.644,0.805
2794,4D-D-Z4.tif,0.006,0.355,0.584,0.136,414,522,43.363,0.074,1.847,0.542,0.821
2795,4D-D-Z4.tif,0.005,0.279,0.741,0.106,620,505,128.660,0.066,1.724,0.580,0.852
2796,4D-D-Z4.tif,0.002,0.173,0.838,0.063,788,515,74.745,0.051,1.334,0.749,0.835
2797,4D-D-Z4.tif,0.002,0.180,0.767,0.063,808,504,127.875,0.049,1.169,0.856,0.872
2798,4D-D-Z4.tif,0.003,0.309,0.402,0.131,816,515,22.249,0.042,4.338,0.231,0.652
2799,4D-D-Z4.tif,0.001,0.130,0.793,0.051,386,510,12.529,0.033,1.367,0.732,0.833
2800,4D-D-Z4.tif,0.007,0.400,0.533,0.144,654,523,43.452,0.085,1.648,0.607,0.797
2801,4D-D-Z4.tif,0.003,0.253,0.658,0.095,689,519,54.462,0.061,1.854,0.539,0.804
2802,4D-D-Z4.tif,0.013,0.523,0.597,0.185,982,524,30.379,0.108,1.844,0.542,0.848
2803,4D-D-Z4.tif,0.012,0.578,0.439,0.175,102,507,114.146,0.116,1.592,0.628,0.775
2804,4D-D-Z4.tif,0.004,0.337,0.482,0.111,529,506,153.435,0.090,1.242,0.805,0.679
2805,4D-D-Z4.tif,0.009,0.548,0.396,0.170,294,507,144.246,0.096,2.047,0.488,0.706
2806,4D-D-Z4.tif,0.006,0.402,0.504,0.134,432,507,124.992,0.101,1.502,0.666,0.766
2807,4D-D-Z4.tif,0.005,0.340,0.585,0.111,80,511,159.775,0.083,1.465,0.683,0.830
2808,4D-D-Z4.tif,0.004,0.242,0.868,0.086,126,521,50.194,0.072,1.072,0.933,0.902
2809,4D-D-Z4.tif,0.002,0.214,0.582,0.079,332,523,77.905,0.052,1.847,0.541,0.745
2810,4D-D-Z4.tif,0.004,0.283,0.603,0.102,494,511,143.746,0.075,1.388,0.720,0.786
2811,4D-D-Z4.tif,0.003,0.224,0.670,0.094,756,515,173.290,0.044,2.180,0.459,0.838
2812,4D-D-Z4.tif,0.002,0.202,0.628,0.079,937,510,123.690,0.041,2.008,0.498,0.827
2813,4D-D-Z4.tif,0.040,1.139,0.385,0.340,567,566,63.020,0.218,1.513,0.661,0.760
2814,4D-D-Z4.tif,0.005,0.345,0.502,0.116,599,531,64.654,0.077,1.424,0.702,0.785
2815,4D-D-Z4.tif,0.017,0.704,0.424,0.255,142,528,13.736,0.124,2.823,0.354,0.721
2816,4D-D-Z4.tif,0.003,0.234,0.639,0.080,806,527,74.055,0.058,1.500,0.667,0.807
2817,4D-D-Z4.tif,0.004,0.272,0.645,0.096,838,517,149.036,0.072,1.314,0.761,0.814
2818,4D-D-Z4.tif,0.003,0.225,0.685,0.094,398,528,49.764,0.047,2.210,0.452,0.824
2819,4D-D-Z4.tif,0.029,0.858,0.493,0.342,868,520,168.871,0.143,2.422,0.413,0.860
2820,4D-D-Z4.tif,0.002,0.153,0.943,0.055,370,525,53.130,0.049,1.073,0.932,0.892
2821,4D-D-Z4.tif,0.002,0.175,0.721,0.075,477,522,17.103,0.039,2.052,0.487,0.811
2822,4D-D-Z4.tif,0.002,0.200,0.649,0.079,550,526,33.690,0.044,1.986,0.504,0.814
2823,4D-D-Z4.tif,0.007,0.401,0.529,0.122,623,532,35.838,0.100,1.304,0.767,0.742
2824,4D-D-Z4.tif,0.006,0.335,0.651,0.126,226,539,61.189,0.077,1.465,0.683,0.848
2825,4D-D-Z4.tif,0.004,0.283,0.581,0.101,684,537,77.471,0.063,1.904,0.525,0.790
2826,4D-D-Z4.tif,0.003,0.234,0.723,0.089,799,519,97.125,0.055,1.619,0.618,0.846
2827,4D-D-Z4.tif,0.002,0.170,0.752,0.066,931,520,138.366,0.041,1.594,0.627,0.814
2828,4D-D-Z4.tif,0.006,0.414,0.435,0.140,36,538,45.000,0.086,1.754,0.570,0.757
2829,4D-D-Z4.tif,0.011,0.439,0.710,0.153,659,524,142.306,0.105,1.512,0.662,0.855
2830,4D-D-Z4.tif,0.001,0.205,0.436,0.080,854,526,15.945,0.038,2.169,0.461,0.706
2831,4D-D-Z4.tif,0.008,0.489,0.435,0.176,332,544,41.186,0.091,1.938,0.516,0.700
2832,4D-D-Z4.tif,0.003,0.389,0.282,0.128,473,526,149.036,0.084,1.493,0.670,0.500
2833,4D-D-Z4.tif,0.009,0.582,0.316,0.172,56,545,39.806,0.111,1.837,0.544,0.678
2834,4D-D-Z4.tif,0.014,0.608,0.465,0.214,190,557,64.093,0.121,2.111,0.474,0.800
2835,4D-D-Z4.tif,0.007,0.455,0.432,0.139,234,543,56.310,0.104,1.328,0.753,0.713
2836,4D-D-Z4.tif,0.016,0.611,0.549,0.227,262,522,119.055,0.119,2.004,0.499,0.851
2837,4D-D-Z4.tif,0.008,0.460,0.463,0.143,501,531,164.358,0.098,1.869,0.535,0.725
2838,4D-D-Z4.tif,0.003,0.351,0.277,0.089,535,532,29.745,0.077,1.380,0.724,0.584
2839,4D-D-Z4.tif,0.006,0.357,0.626,0.113,207,524,140.906,0.080,1.365,0.733,0.865
2840,4D-D-Z4.tif,0.004,0.328,0.524,0.136,375,536,31.759,0.058,2.694,0.371,0.775
2841,4D-D-Z4.tif,0.006,0.340,0.605,0.105,407,529,173.991,0.080,1.300,0.769,0.860
2842,4D-D-Z4.tif,0.007,0.453,0.451,0.139,705,534,18.435,0.077,1.714,0.583,0.827
2843,4D-D-Z4.tif,0.003,0.204,0.846,0.082,736,534,42.274,0.056,1.438,0.696,0.898
2844,4D-D-Z4.tif,0.003,0.289,0.510,0.111,811,530,20.225,0.055,1.796,0.557,0.767
2845,4D-D-Z4.tif,0.003,0.241,0.612,0.082,745,535,42.274,0.056,1.652,0.605,0.759
2846,4D-D-Z4.tif,0.002,0.192,0.651,0.072,770,532,32.471,0.049,1.499,0.667,0.768
2847,4D-D-Z4.tif,0.005,0.418,0.392,0.133,965,526,138.366,0.081,1.681,0.595,0.692
2848,4D-D-Z4.tif,0.002,0.209,0.686,0.079,27,538,65.225,0.055,1.378,0.726,0.786
2849,4D-D-Z4.tif,0.004,0.322,0.477,0.111,118,531,159.775,0.066,1.183,0.845,0.724
2850,4D-D-Z4.tif,0.005,0.316,0.668,0.116,312,530,154.654,0.077,1.316,0.760,0.850
2851,4D-D-Z4.tif,0.002,0.244,0.461,0.090,948,538,47.490,0.044,2.335,0.428,0.738
2852,4D-D-Z4.tif,0.001,0.176,0.600,0.068,79,539,75.964,0.044,1.787,0.560,0.737
2853,4D-D-Z4.tif,0.003,0.237,0.602,0.073,284,533,12.995,0.063,1.204,0.831,0.777
2854,4D-D-Z4.tif,0.002,0.150,0.876,0.062,171,529,135.000,0.044,1.457,0.686,0.920
2855,4D-D-Z4.tif,0.007,0.501,0.358,0.150,758,529,113.749,0.095,1.607,0.622,0.632
2856,4D-D-Z4.tif,0.001,0.192,0.465,0.070,988,540,45.000,0.047,1.413,0.708,0.662
2857,4D-D-Z4.tif,0.006,0.511,0.310,0.190,342,545,10.008,0.076,3.391,0.295,0.592
2858,4D-D-Z4.tif,0.001,0.176,0.600,0.057,776,533,163.301,0.048,1.170,0.855,0.737
2859,4D-D-Z4.tif,0.002,0.209,0.634,0.082,444,542,42.274,0.051,1.935,0.517,0.802
2860,4D-D-Z4.tif,0.003,0.217,0.767,0.074,85,534,131.987,0.065,1.154,0.866,0.856
2861,4D-D-Z4.tif,0.003,0.253,0.593,0.110,426,541,17.526,0.043,2.835,0.353,0.844
2862,4D-D-Z4.tif,0.007,0.361,0.634,0.132,469,534,106.928,0.083,1.631,0.613,0.792
2863,4D-D-Z4.tif,0.002,0.184,0.640,0.062,649,540,26.565,0.051,1.307,0.765,0.803
2864,4D-D-Z4.tif,0.003,0.241,0.605,0.083,816,534,126.870,0.065,1.123,0.890,0.797
2865,4D-D-Z4.tif,0.018,0.773,0.386,0.219,902,542,162.474,0.139,1.558,0.642,0.781
2866,4D-D-Z4.tif,0.004,0.239,0.805,0.094,300,537,159.444,0.058,1.596,0.627,0.877
2867,4D-D-Z4.tif,0.004,0.389,0.357,0.133,720,546,24.444,0.061,2.280,0.439,0.742
2868,4D-D-Z4.tif,0.004,0.279,0.653,0.094,790,539,151.928,0.074,1.203,0.831,0.832
2869,4D-D-Z4.tif,0.021,0.787,0.419,0.220,834,575,77.005,0.161,1.402,0.714,0.801
2870,4D-D-Z4.tif,0.008,0.436,0.548,0.144,523,541,133.452,0.108,1.387,0.721,0.788
2871,4D-D-Z4.tif,0.003,0.239,0.765,0.089,860,546,21.801,0.063,1.606,0.623,0.839
2872,4D-D-Z4.tif,0.001,0.158,0.613,0.062,175,538,116.565,0.034,1.911,0.523,0.784
2873,4D-D-Z4.tif,0.005,0.335,0.551,0.133,392,544,175.236,0.064,2.275,0.440,0.775
2874,4D-D-Z4.tif,0.011,0.633,0.339,0.234,602,545,171.870,0.118,1.921,0.521,0.646
2875,4D-D-Z4.tif,0.001,0.119,0.947,0.051,699,539,130.601,0.034,1.592,0.628,0.886
2876,4D-D-Z4.tif,0.001,0.136,0.822,0.051,956,539,130.601,0.039,1.120,0.893,0.860
2877,4D-D-Z4.tif,0.003,0.289,0.494,0.109,964,539,139.086,0.060,1.946,0.514,0.755
2878,4D-D-Z4.tif,0.002,0.206,0.734,0.082,245,543,160.346,0.052,1.663,0.601,0.824
2879,4D-D-Z4.tif,0.001,0.156,0.733,0.059,33,549,21.801,0.042,1.635,0.612,0.797
2880,4D-D-Z4.tif,0.004,0.296,0.636,0.110,369,552,17.526,0.073,1.753,0.570,0.798
2881,4D-D-Z4.tif,0.003,0.236,0.663,0.078,510,542,140.711,0.066,1.133,0.883,0.785
2882,4D-D-Z4.tif,0.002,0.175,0.733,0.068,106,555,75.964,0.044,1.358,0.736,0.808
2883,4D-D-Z4.tif,0.001,0.150,0.815,0.064,216,543,149.036,0.039,1.893,0.528,0.828
2884,4D-D-Z4.tif,0.004,0.318,0.515,0.127,886,543,124.380,0.055,2.571,0.389,0.759
2885,4D-D-Z4.tif,0.005,0.291,0.728,0.105,88,557,42.879,0.075,1.364,0.733,0.878
2886,4D-D-Z4.tif,0.001,0.134,0.824,0.054,493,549,23.962,0.038,1.610,0.621,0.848
2887,4D-D-Z4.tif,0.002,0.167,0.749,0.064,667,549,19.983,0.043,1.614,0.620,0.815
2888,4D-D-Z4.tif,0.002,0.180,0.826,0.070,162,545,128.660,0.050,1.511,0.662,0.848
2889,4D-D-Z4.tif,0.005,0.344,0.513,0.107,872,564,78.111,0.073,1.634,0.612,0.805
2890,4D-D-Z4.tif,0.009,0.569,0.368,0.183,31,570,46.219,0.119,1.281,0.781,0.687
2891,4D-D-Z4.tif,0.007,0.442,0.428,0.125,146,566,45.000,0.108,1.103,0.906,0.765
